employee_id,name,age,gender,education,department,job_level,location,salary,hire_date,years_at_company,performance_score,training_hours,manager_id,attrition,last_promotion_year,satisfaction_score
EMP00199,Employee_199,44,Male,PhD,Legal,Lead,Bangalore,1644906,2018-12-13,6.1,3,95,EMP00178,No,2024,3.6
EMP00200,Employee_200,26,Male,Bachelor,Operations,Senior,Bangalore,1072195,2024-07-29,0.4,1,3,EMP00401,Yes,2021,4.8
EMP00201,Employee_201,31,Male,Master,Finance,Manager,Chennai,2376745,2018-05-18,6.6,4,71,EMP00207,No,2022,4.0
EMP00202,Employee_202,40,Male,Master,Engineering,Mid,Bangalore,601511,2019-10-29,5.2,3,13,EMP00485,No,2016,2.3
EMP00203,Employee_203,29,Male,Master,Engineering,Junior,Mumbai,479238,2021-08-10,3.4,3,76,EMP00208,Yes,2021,2.7
EMP00204,Employee_204,36,Male,PhD,Legal,Junior,Mumbai,339369,2020-02-16,4.9,3,30,EMP00421,No,2022,3.3
EMP00205,Employee_205,40,Female,Master,Finance,Senior,Mumbai,1200032,2012-09-18,12.3,2,38,EMP00297,Yes,2019,1.3
EMP00206,Employee_206,25,Female,Bachelor,Engineering,Lead,Mumbai,1711109,2015-07-24,9.4,3,18,EMP00388,No,2015,4.7
EMP00207,Employee_207,56,Male,Diploma,Engineering,Lead,Chennai,2176042,2015-01-15,10.0,4,24,EMP00336,Yes,2021,2.4
EMP00208,Employee_208,58,Female,Bachelor,Marketing,Manager,Chennai,2269769,2011-06-09,13.6,4,27,EMP00007,No,2016,2.7
EMP00209,Employee_209,33,Male,Master,Engineering,Mid,Mumbai,724387,2017-08-01,7.4,4,63,EMP00242,No,2019,1.2
EMP00210,Employee_210,52,Male,Bachelor,Engineering,Lead,Delhi,2161909,2010-06-22,14.5,3,76,EMP00335,No,2015,1.6
EMP00211,Employee_211,37,Male,Master,HR,Lead,Bangalore,1714595,2023-03-13,1.8,3,107,EMP00263,No,2020,2.1
EMP00212,Employee_212,42,Female,Bachelor,Marketing,Lead,Pune,1634936,2022-06-04,2.6,4,23,EMP00390,No,2021,2.0
EMP00213,Employee_213,41,Male,Bachelor,Marketing,Mid,Pune,642530,2015-03-01,9.8,3,39,EMP00488,No,2018,2.2
EMP00214,Employee_214,43,Male,Bachelor,Engineering,Senior,Hyderabad,1220203,2023-03-14,1.8,4,109,EMP00077,No,2022,2.3
EMP00215,Employee_215,26,Female,Master,Marketing,Senior,Mumbai,1117290,2014-12-10,10.1,5,59,EMP00444,No,2024,3.9
EMP00216,Employee_216,29,Male,Bachelor,Engineering,Senior,Mumbai,1217006,2010-02-28,14.8,3,14,EMP00204,No,2024,1.3
EMP00217,Employee_217,29,Male,Diploma,Sales,Mid,Delhi,789841,2011-08-05,13.4,3,84,EMP00117,No,2017,2.7
EMP00218,Employee_218,54,Female,Bachelor,Marketing,Senior,Pune,1356570,2024-02-26,0.8,3,53,EMP00117,No,2019,1.5
EMP00219,Employee_219,48,Female,Master,Finance,Lead,Pune,1639876,2011-04-28,13.7,3,87,EMP00371,No,2016,4.2
EMP00220,Employee_220,51,Male,Master,Operations,Junior,Chennai,416916,2015-02-19,9.9,5,57,EMP00384,Yes,2023,5.0
EMP00221,Employee_221,49,Male,Diploma,Marketing,Mid,Delhi,606406,2011-07-07,13.5,3,78,EMP00108,No,2021,3.5
EMP00222,Employee_222,39,Male,Bachelor,Finance,Mid,Mumbai,924822,2010-09-15,14.3,3,4,EMP00243,No,2021,3.5
EMP00223,Employee_223,31,Male,Master,Engineering,Lead,Delhi,2071872,2017-05-30,7.6,5,38,EMP00120,No,2020,1.0
EMP00224,Employee_224,34,Male,Bachelor,Sales,Senior,Pune,1444876,2011-08-04,13.4,3,108,EMP00265,No,2016,3.0
EMP00225,Employee_225,58,Male,Bachelor,Sales,Senior,Bangalore,1411232,2021-07-13,3.5,5,62,EMP00301,Yes,2017,3.2
EMP00226,Employee_226,44,Male,Master,Engineering,Senior,Pune,1061939,2015-05-04,9.7,3,71,EMP00403,No,2022,4.8
EMP00227,Employee_227,40,Male,Bachelor,IT,Mid,Hyderabad,915974,2016-03-31,8.8,5,75,EMP00283,No,2016,1.3
EMP00228,Employee_228,44,Male,Master,Sales,Mid,Delhi,803753,2020-11-20,4.1,3,77,EMP00388,No,2020,1.4
EMP00229,Employee_229,37,Female,Bachelor,Legal,Mid,Mumbai,835303,2014-10-22,10.2,3,0,EMP00240,No,2016,2.5
EMP00230,Employee_230,33,Male,Master,Finance,Junior,Bangalore,455759,2022-02-04,2.9,3,19,EMP00370,No,2016,2.7
EMP00231,Employee_231,57,Male,Diploma,Operations,Senior,Bangalore,1248160,2012-12-19,12.0,3,68,EMP00417,No,2015,3.3
EMP00232,Employee_232,25,Female,Master,HR,Director,Delhi,4846920,2022-10-22,2.2,3,91,EMP00237,No,2018,4.8
EMP00233,Employee_233,33,Female,Master,Finance,Mid,Mumbai,971972,2022-12-04,2.1,3,91,EMP00175,No,2016,3.4
EMP00234,Employee_234,48,Male,PhD,HR,Manager,Hyderabad,2637435,2020-08-08,4.4,4,48,EMP00406,No,2022,4.4
EMP00235,Employee_235,35,Male,Bachelor,Engineering,Senior,Delhi,1491841,2015-06-14,9.6,4,89,EMP00044,No,2018,3.3
EMP00236,Employee_236,37,Female,Bachelor,Marketing,Mid,Chennai,849336,2020-08-10,4.4,4,17,EMP00161,Yes,2015,2.9
EMP00237,Employee_237,50,Female,Bachelor,Sales,Junior,Pune,347664,2019-02-17,5.9,4,22,EMP00434,No,2015,4.6
EMP00238,Employee_238,33,Non-binary,Master,Engineering,Lead,Bangalore,1700532,2014-04-09,10.7,1,105,EMP00097,Yes,2020,1.1
EMP00239,Employee_239,36,Male,Master,Finance,Senior,Chennai,1094568,2012-02-12,12.9,3,17,EMP00220,No,2023,3.6
EMP00240,Employee_240,22,Male,Diploma,Engineering,Mid,Bangalore,916489,2012-03-05,12.8,3,59,EMP00395,No,2016,4.2
EMP00241,Employee_241,49,Female,Master,IT,Mid,Delhi,904729,2024-10-12,0.2,2,42,EMP00483,Yes,2019,2.0
EMP00242,Employee_242,29,Male,Master,IT,Manager,Bangalore,2392646,2019-09-02,5.3,4,71,EMP00358,No,2021,1.2
EMP00243,Employee_243,53,Male,Master,IT,Junior,Mumbai,317878,2017-12-12,7.1,4,53,EMP00214,No,2019,1.4
EMP00244,Employee_244,46,Female,Master,Sales,Lead,Pune,2005095,2019-07-02,5.5,4,50,EMP00108,No,2019,4.2
EMP00245,Employee_245,56,Female,Master,Engineering,Junior,Chennai,523059,2019-03-22,5.8,5,59,EMP00225,No,2017,1.7
EMP00246,Employee_246,33,Female,Bachelor,IT,Senior,Pune,1066883,2020-06-22,4.5,4,115,EMP00231,No,2019,1.8
EMP00247,Employee_247,27,Female,Bachelor,Sales,Senior,Delhi,1121501,2011-03-20,13.8,5,23,EMP00437,No,2015,2.8
EMP00248,Employee_248,52,Male,PhD,IT,Senior,Mumbai,1007166,2024-08-28,0.3,3,85,EMP00286,No,2023,2.1
EMP00249,Employee_249,30,Male,Bachelor,IT,Mid,Mumbai,900365,2024-06-29,0.5,5,49,EMP00016,No,2015,4.8
EMP00250,Employee_250,46,Non-binary,Bachelor,Legal,Mid,Mumbai,700131,2012-03-17,12.8,2,83,EMP00192,Yes,2017,2.4
EMP00251,Employee_251,41,Male,Bachelor,Sales,Lead,Bangalore,2021723,2011-05-12,13.6,2,95,EMP00072,Yes,2022,1.4
EMP00252,Employee_252,59,Female,Bachelor,Sales,Mid,Mumbai,879067,2019-01-12,6.0,4,36,EMP00296,No,2015,2.1
EMP00253,Employee_253,36,Male,Diploma,Legal,Senior,Mumbai,1003485,2017-08-11,7.4,2,112,EMP00448,Yes,2021,1.8
EMP00254,Employee_254,57,Female,Bachelor,Sales,Lead,Bangalore,1626631,2012-06-14,12.6,2,56,EMP00066,Yes,2017,2.5
EMP00255,Employee_255,47,Female,Diploma,Engineering,Lead,Delhi,1991046,2015-07-30,9.4,3,29,EMP00157,No,2017,2.1
EMP00256,Employee_256,58,Male,Master,Finance,Junior,Bangalore,522129,2014-04-19,10.7,4,47,EMP00483,No,2019,4.8
EMP00257,Employee_257,32,Male,Diploma,IT,Senior,Delhi,1479424,2014-04-08,10.7,5,20,EMP00378,No,2020,4.6
EMP00258,Employee_258,48,Female,Bachelor,Marketing,Senior,Delhi,1276406,2022-01-11,3.0,3,14,EMP00005,No,2016,3.8
EMP00259,Employee_259,42,Female,Bachelor,Finance,Mid,Mumbai,907836,2020-01-24,4.9,5,88,EMP00256,No,2017,4.6
EMP00260,Employee_260,27,Non-binary,Diploma,Engineering,Mid,Hyderabad,783761,2013-02-22,11.9,4,70,EMP00415,No,2021,3.6
EMP00261,Employee_261,32,Female,Master,Finance,Mid,Chennai,697148,2019-06-19,5.5,3,31,EMP00338,No,2020,4.1
EMP00262,Employee_262,52,Male,Master,IT,Senior,Hyderabad,1194251,2014-02-12,10.9,4,86,EMP00428,Yes,2021,4.3
EMP00263,Employee_263,32,Female,Master,Engineering,Lead,Mumbai,1881095,2016-03-31,8.8,5,114,EMP00182,No,2016,1.6
EMP00264,Employee_264,29,Male,Bachelor,HR,Manager,Delhi,2494205,2020-05-17,4.6,4,46,EMP00174,No,2021,3.6
EMP00265,Employee_265,40,Male,Master,Legal,Lead,Bangalore,2145297,2015-08-09,9.4,3,41,EMP00116,No,2015,3.1
EMP00266,Employee_266,53,Female,Bachelor,Marketing,Senior,Mumbai,1296856,2011-09-10,13.3,3,106,EMP00215,No,2020,4.5
EMP00267,Employee_267,47,Male,Bachelor,Marketing,Director,Delhi,3590064,2019-12-10,5.1,4,90,EMP00218,No,2023,3.5
EMP00268,Employee_268,58,Male,Master,Marketing,Senior,Bangalore,1558616,2022-05-06,2.7,3,4,EMP00352,No,2022,3.6
EMP00269,Employee_269,55,Male,Bachelor,Sales,Senior,Pune,1162704,2012-03-13,12.8,3,84,EMP00386,No,2016,3.3
EMP00270,Employee_270,37,Male,Bachelor,Sales,Manager,Mumbai,2907253,2011-02-19,13.9,3,86,EMP00207,No,2023,2.1
EMP00271,Employee_271,54,Female,Bachelor,Operations,Junior,Delhi,455418,2024-08-17,0.4,4,113,EMP00391,No,2024,3.2
EMP00272,Employee_272,56,Female,Master,Operations,Junior,Hyderabad,421449,2022-02-15,2.9,3,101,EMP00399,No,2023,4.9
EMP00273,Employee_273,31,Female,Bachelor,Legal,Lead,Hyderabad,1988017,2010-05-01,14.7,4,20,EMP00354,No,2022,3.5
EMP00274,Employee_274,57,Female,Bachelor,IT,Manager,Pune,2402943,2012-02-04,12.9,4,96,EMP00276,No,2020,4.5
EMP00275,Employee_275,44,Male,Master,HR,Junior,Pune,569099,2015-04-21,9.7,3,72,EMP00154,No,2018,3.1
EMP00276,Employee_276,25,Male,Bachelor,HR,Lead,Chennai,2123668,2013-09-24,11.3,3,24,EMP00167,No,2021,2.7
EMP00277,Employee_277,40,Female,Bachelor,Operations,Mid,Mumbai,656045,2019-02-12,5.9,5,37,EMP00301,Yes,2016,2.1
EMP00278,Employee_278,40,Female,Bachelor,Finance,Lead,Delhi,1939597,2020-11-22,4.1,4,24,EMP00012,No,2022,4.9
EMP00279,Employee_279,35,Female,PhD,Marketing,Junior,Delhi,306408,2020-10-18,4.2,4,44,EMP00291,No,2015,4.8
EMP00280,Employee_280,54,Female,Bachelor,Operations,Director,Hyderabad,4863603,2014-10-18,10.2,3,45,EMP00403,No,2021,4.5
EMP00281,Employee_281,58,Male,Diploma,Legal,Manager,Bangalore,2475329,2018-12-30,6.0,3,82,EMP00017,No,2020,4.4
EMP00282,Employee_282,39,Female,Bachelor,Sales,Mid,Bangalore,854599,2011-04-26,13.7,4,101,EMP00473,No,2018,2.9
EMP00283,Employee_283,29,Male,Bachelor,Sales,Manager,Bangalore,2958575,2013-09-10,11.3,4,64,EMP00072,No,2021,3.6
EMP00284,Employee_284,31,Male,Diploma,Engineering,Manager,Bangalore,2735094,2018-07-02,6.5,1,63,EMP00079,Yes,2015,1.2
EMP00285,Employee_285,52,Female,Master,Finance,Senior,Delhi,1179159,2010-01-18,15.0,2,63,EMP00488,Yes,2015,1.1
EMP00286,Employee_286,56,Male,Bachelor,Engineering,Manager,Hyderabad,2848258,2018-10-04,6.2,3,111,EMP00170,No,2017,2.2
EMP00287,Employee_287,46,Male,Diploma,HR,Director,Pune,3328751,2015-12-13,9.1,3,33,EMP00291,No,2022,3.4
EMP00288,Employee_288,46,Male,Master,HR,Mid,Bangalore,630571,2020-03-16,4.8,5,67,EMP00323,No,2021,3.9
EMP00289,Employee_289,24,Male,Bachelor,Sales,Junior,Bangalore,547145,2016-05-25,8.6,2,50,EMP00410,Yes,2015,2.6
EMP00290,Employee_290,36,Female,Master,Finance,Mid,Chennai,956570,2019-06-28,5.5,3,16,EMP00309,No,2021,4.1
EMP00291,Employee_291,53,Male,Master,Engineering,Senior,Mumbai,1135769,2022-06-19,2.5,4,111,EMP00468,No,2021,4.4
EMP00292,Employee_292,42,Female,Master,Engineering,Junior,Chennai,499041,2024-11-05,0.2,4,76,EMP00312,No,2019,2.3
EMP00293,Employee_293,54,Male,Bachelor,Operations,Junior,Delhi,507606,2020-11-30,4.1,4,14,EMP00294,No,2015,4.9
EMP00294,Employee_294,48,Female,Master,Sales,Director,Mumbai,3439093,2013-06-22,11.5,4,66,EMP00444,No,2021,2.1
EMP00295,Employee_295,35,Male,Bachelor,Engineering,Lead,Mumbai,1961464,2014-04-05,10.7,1,56,EMP00201,Yes,2024,3.4
EMP00296,Employee_296,57,Male,Bachelor,HR,Manager,Bangalore,2644109,2016-08-27,8.4,5,68,EMP00196,No,2024,1.8
EMP00297,Employee_297,31,Male,Master,Operations,Director,Mumbai,3833706,2014-11-19,10.1,3,9,EMP00105,No,2015,3.7
EMP00298,Employee_298,45,Male,Bachelor,Engineering,Mid,Delhi,949942,2011-04-25,13.7,2,17,EMP00486,Yes,2020,1.2
EMP00299,Employee_299,31,Female,PhD,Finance,Senior,Chennai,1193782,2022-12-28,2.0,3,7,EMP00201,No,2017,3.5
EMP00300,Employee_300,52,Female,Bachelor,Engineering,Junior,Bangalore,502252,2022-02-28,2.8,4,63,EMP00033,No,2016,4.9
EMP00301,Employee_301,49,Female,Bachelor,Engineering,Senior,Hyderabad,1096541,2011-05-15,13.6,3,15,EMP00274,No,2015,2.4
EMP00302,Employee_302,25,Non-binary,Bachelor,HR,Mid,Chennai,611766,2017-01-13,8.0,1,71,EMP00198,Yes,2022,4.2
EMP00303,Employee_303,40,Male,Master,HR,Junior,Bangalore,560746,2011-04-14,13.7,2,70,EMP00097,Yes,2015,1.9
EMP00304,Employee_304,37,Male,Master,Finance,Junior,Bangalore,552051,2011-02-15,13.9,3,3,EMP00244,No,2023,3.3
EMP00305,Employee_305,53,Male,Bachelor,Marketing,Senior,Mumbai,1568926,2023-02-07,1.9,2,87,EMP00056,Yes,2019,1.7
EMP00306,Employee_306,27,Male,Master,IT,Manager,Pune,2825350,2020-09-10,4.3,3,19,EMP00169,No,2019,4.4
EMP00307,Employee_307,31,Male,Master,HR,Junior,Bangalore,550468,2021-04-12,3.7,3,29,EMP00292,No,2017,1.4
EMP00308,Employee_308,37,Female,Diploma,Sales,Senior,Bangalore,1491358,2021-11-29,3.1,3,31,EMP00493,No,2024,4.2
EMP00309,Employee_309,23,Male,Bachelor,Operations,Senior,Mumbai,1027091,2013-07-13,11.5,3,24,EMP00232,No,2017,3.9
EMP00310,Employee_310,29,Female,Bachelor,Sales,Senior,Chennai,1415906,2011-04-11,13.7,4,81,EMP00328,No,2019,4.5
EMP00311,Employee_311,26,Non-binary,Bachelor,Sales,Manager,Hyderabad,2612478,2021-05-23,3.6,3,94,EMP00459,No,2015,2.9
EMP00312,Employee_312,51,Male,Bachelor,Engineering,Junior,Hyderabad,467131,2011-10-19,13.2,3,48,EMP00156,No,2023,4.7
EMP00313,Employee_313,29,Female,Bachelor,Engineering,Junior,Hyderabad,318394,2014-03-03,10.8,4,111,EMP00048,No,2022,3.0
EMP00314,Employee_314,50,Female,Master,IT,Mid,Pune,635059,2011-07-16,13.5,5,88,EMP00088,Yes,2021,2.8
EMP00315,Employee_315,24,Female,Master,Operations,Senior,Delhi,1029152,2023-05-07,1.7,4,1,EMP00054,No,2017,1.5
EMP00316,Employee_316,34,Male,Diploma,Marketing,Mid,Pune,735938,2011-07-11,13.5,3,97,EMP00346,No,2017,4.6
EMP00317,Employee_317,48,Male,Bachelor,Sales,Junior,Chennai,342628,2015-04-11,9.7,4,59,EMP00284,No,2015,4.4
EMP00318,Employee_318,33,Female,Master,Engineering,Lead,Mumbai,2126934,2019-01-21,5.9,3,110,EMP00091,No,2015,1.5
EMP00319,Employee_319,27,Female,Master,Engineering,Junior,Hyderabad,351993,2012-09-09,12.3,3,66,EMP00017,No,2017,1.8
EMP00320,Employee_320,36,Female,Master,Sales,Mid,Bangalore,972195,2022-10-11,2.2,3,84,EMP00424,No,2023,2.3
EMP00321,Employee_321,29,Female,Master,HR,Director,Bangalore,4352443,2015-07-10,9.5,5,30,EMP00353,Yes,2023,1.8
EMP00322,Employee_322,45,Male,Bachelor,Marketing,Senior,Bangalore,1490526,2022-12-26,2.0,4,83,EMP00309,No,2017,3.2
EMP00323,Employee_323,53,Female,Bachelor,Marketing,Senior,Pune,1436763,2023-05-03,1.7,3,47,EMP00251,No,2020,1.7
EMP00324,Employee_324,52,Male,Bachelor,Sales,Mid,Bangalore,691931,2010-11-22,14.1,5,65,EMP00014,No,2016,4.5
EMP00325,Employee_325,59,Male,Bachelor,IT,Senior,Pune,1505710,2023-11-22,1.1,3,47,EMP00096,No,2024,4.4
EMP00326,Employee_326,24,Male,PhD,Marketing,Lead,Pune,1639967,2011-11-03,13.2,3,29,EMP00102,No,2020,2.9
EMP00327,Employee_327,56,Male,Diploma,Finance,Lead,Pune,1665463,2019-05-28,5.6,4,103,EMP00036,No,2016,3.2
EMP00328,Employee_328,34,Female,Bachelor,Finance,Senior,Mumbai,1174620,2024-09-29,0.3,4,79,EMP00467,No,2016,2.0
EMP00329,Employee_329,36,Female,Master,Sales,Lead,Pune,2149350,2023-02-03,1.9,3,108,EMP00494,Yes,2020,3.8
EMP00330,Employee_330,47,Female,Bachelor,Engineering,Junior,Pune,447722,2022-09-05,2.3,3,101,EMP00198,Yes,2019,3.5
EMP00331,Employee_331,33,Female,Bachelor,Sales,Junior,Hyderabad,376421,2021-09-22,3.3,3,91,EMP00146,No,2016,4.7
EMP00332,Employee_332,46,Male,Master,Operations,Lead,Bangalore,2001437,2017-02-04,7.9,4,16,EMP00106,No,2023,1.1
EMP00333,Employee_333,49,Female,PhD,Engineering,Mid,Chennai,924989,2015-11-07,9.2,2,102,EMP00120,Yes,2024,3.0
EMP00334,Employee_334,40,Male,Bachelor,Engineering,Manager,Pune,2774875,2014-08-01,10.4,4,18,EMP00150,No,2016,3.4
EMP00335,Employee_335,30,Female,Master,Engineering,Senior,Chennai,1526311,2017-01-17,8.0,3,70,EMP00338,No,2015,3.3
EMP00336,Employee_336,56,Female,Bachelor,Engineering,Senior,Mumbai,1418872,2015-05-10,9.7,3,81,EMP00269,No,2022,4.3
EMP00337,Employee_337,57,Male,Bachelor,Legal,Lead,Pune,1727066,2015-12-16,9.0,3,45,EMP00036,No,2015,3.2
EMP00338,Employee_338,53,Male,Bachelor,Marketing,Lead,Mumbai,1710711,2018-11-17,6.1,5,37,EMP00233,No,2024,1.1
EMP00339,Employee_339,24,Female,PhD,HR,Lead,Chennai,2133461,2012-12-08,12.1,4,89,EMP00030,No,2023,5.0
EMP00340,Employee_340,26,Male,Bachelor,Engineering,Senior,Delhi,1390262,2024-06-23,0.5,4,59,EMP00189,No,2018,4.2
EMP00341,Employee_341,39,Male,Master,HR,Senior,Pune,1308067,2016-09-23,8.3,4,103,EMP00266,No,2023,1.3
EMP00342,Employee_342,36,Male,Master,HR,Manager,Delhi,2754911,2020-04-03,4.7,5,55,EMP00006,No,2020,4.8
EMP00343,Employee_343,46,Female,Master,Engineering,Manager,Pune,2358699,2017-02-03,7.9,3,27,EMP00088,No,2023,3.6
EMP00344,Employee_344,39,Male,PhD,Sales,Mid,Pune,848339,2011-08-18,13.4,4,110,EMP00168,No,2015,2.6
EMP00345,Employee_345,28,Female,Master,Sales,Lead,Hyderabad,1952196,2010-03-18,14.8,4,6,EMP00441,No,2022,1.8
EMP00346,Employee_346,43,Male,Bachelor,Finance,Manager,Hyderabad,2900989,2020-04-12,4.7,4,49,EMP00466,No,2022,4.3
EMP00347,Employee_347,45,Male,Diploma,Finance,Senior,Bangalore,1165190,2023-12-07,1.1,5,38,EMP00211,No,2019,1.4
EMP00348,Employee_348,56,Male,Bachelor,Engineering,Senior,Chennai,1235424,2022-08-18,2.4,4,89,EMP00201,No,2022,3.7
EMP00349,Employee_349,43,Male,Bachelor,Sales,Senior,Pune,1319227,2012-03-30,12.8,4,105,EMP00081,No,2020,3.2
EMP00350,Employee_350,48,Female,Master,Finance,Junior,Delhi,540140,2011-08-24,13.4,3,42,EMP00057,No,2024,4.4
EMP00351,Employee_351,23,Male,Bachelor,HR,Junior,Mumbai,443193,2022-01-22,2.9,3,34,EMP00067,No,2018,2.5
EMP00352,Employee_352,32,Male,Diploma,Legal,Lead,Bangalore,1756495,2014-10-13,10.2,3,7,EMP00275,No,2018,1.6
EMP00353,Employee_353,47,Male,Master,Marketing,Senior,Hyderabad,1153233,2021-05-07,3.7,5,108,EMP00215,No,2016,1.6
EMP00354,Employee_354,28,Male,Bachelor,Engineering,Junior,Delhi,343016,2015-12-13,9.1,3,116,EMP00245,No,2023,3.5
EMP00355,Employee_355,40,Male,Bachelor,Engineering,Mid,Pune,854740,2012-12-21,12.0,4,54,EMP00381,No,2017,2.7
EMP00356,Employee_356,58,Male,Bachelor,Finance,Mid,Pune,860199,2017-10-30,7.2,3,67,EMP00036,No,2020,2.6
EMP00357,Employee_357,40,Male,Master,Engineering,Manager,Delhi,2253539,2011-07-18,13.5,4,16,EMP00200,No,2022,4.3
EMP00358,Employee_358,31,Female,Bachelor,Finance,Senior,Hyderabad,1269351,2015-06-25,9.5,3,20,EMP00490,No,2024,1.7
EMP00359,Employee_359,52,Male,Bachelor,IT,Senior,Hyderabad,1293366,2018-04-16,6.7,4,90,EMP00463,No,2019,4.2
EMP00360,Employee_360,22,Male,Master,Finance,Mid,Bangalore,632206,2016-05-23,8.6,4,102,EMP00444,No,2016,3.6
EMP00361,Employee_361,38,Male,Master,Sales,Lead,Chennai,1656584,2013-07-16,11.5,3,85,EMP00106,No,2017,4.8
EMP00362,Employee_362,31,Male,Master,Finance,Manager,Hyderabad,2321436,2019-10-30,5.2,4,22,EMP00067,No,2020,3.5
EMP00363,Employee_363,57,Male,Master,HR,Lead,Chennai,1866486,2022-03-09,2.8,1,109,EMP00446,Yes,2020,2.4
EMP00364,Employee_364,42,Female,Bachelor,HR,Senior,Pune,1292065,2016-10-14,8.2,4,66,EMP00106,No,2019,1.7
EMP00365,Employee_365,38,Female,Master,IT,Lead,Delhi,2178389,2023-09-20,1.3,3,30,EMP00159,No,2023,1.1
EMP00366,Employee_366,24,Male,Diploma,Sales,Junior,Delhi,357805,2024-09-01,0.3,4,43,EMP00222,No,2017,4.7
EMP00367,Employee_367,43,Female,Bachelor,IT,Junior,Pune,536109,2021-11-12,3.1,3,71,EMP00419,No,2016,2.9
EMP00368,Employee_368,51,Female,Bachelor,IT,Mid,Pune,626710,2010-03-06,14.8,3,77,EMP00364,No,2022,1.0
EMP00369,Employee_369,57,Male,Bachelor,Engineering,Junior,Chennai,514373,2024-12-24,0.0,3,26,EMP00341,Yes,2016,4.7
EMP00370,Employee_370,26,Male,Bachelor,Engineering,Mid,Bangalore,737558,2022-06-10,2.6,4,48,EMP00244,No,2015,5.0
EMP00371,Employee_371,24,Female,Bachelor,Engineering,Senior,Pune,1063470,2016-09-18,8.3,4,24,EMP00082,No,2024,4.8
EMP00372,Employee_372,22,Female,Bachelor,Engineering,Mid,Mumbai,974562,2024-11-17,0.1,3,64,EMP00310,No,2022,1.3
EMP00373,Employee_373,38,Male,Master,Engineering,Manager,Chennai,2275014,2012-04-28,12.7,5,99,EMP00295,No,2017,2.1
EMP00374,Employee_374,43,Female,Master,Marketing,Mid,Pune,884767,2013-01-05,12.0,3,119,EMP00481,No,2015,1.6
EMP00375,Employee_375,48,Male,Master,Engineering,Director,Hyderabad,3132599,2015-12-07,9.1,3,59,EMP00159,No,2018,1.5
EMP00376,Employee_376,54,Male,Bachelor,Sales,Mid,Delhi,999189,2012-08-03,12.4,2,87,EMP00301,Yes,2023,3.8
EMP00377,Employee_377,42,Male,Diploma,Operations,Senior,Bangalore,1035031,2012-05-26,12.6,2,41,EMP00104,Yes,2015,2.2
EMP00378,Employee_378,22,Male,Master,Engineering,Junior,Delhi,424564,2022-05-30,2.6,3,89,EMP00258,No,2022,1.8
EMP00379,Employee_379,25,Female,PhD,Operations,Senior,Mumbai,1508186,2013-06-27,11.5,2,106,EMP00367,Yes,2015,4.1
EMP00380,Employee_380,27,Male,Bachelor,Sales,Director,Bangalore,3485791,2016-02-10,8.9,3,30,EMP00351,No,2019,4.3
EMP00381,Employee_381,49,Male,Master,Engineering,Lead,Delhi,1866055,2016-04-27,8.7,5,90,EMP00235,No,2021,4.5
EMP00382,Employee_382,33,Male,Bachelor,Marketing,Mid,Chennai,682331,2023-07-26,1.4,3,117,EMP00142,No,2023,4.1
EMP00383,Employee_383,44,Male,Master,Finance,Mid,Delhi,622474,2014-09-22,10.3,3,42,EMP00104,No,2021,3.5
EMP00384,Employee_384,33,Male,Master,Legal,Mid,Pune,757579,2017-09-09,7.3,3,27,EMP00004,No,2022,1.1
EMP00385,Employee_385,54,Female,Bachelor,Marketing,Junior,Delhi,396129,2014-07-26,10.4,3,30,EMP00074,No,2015,2.2
EMP00386,Employee_386,42,Male,Diploma,Operations,Manager,Delhi,2270672,2024-03-23,0.8,3,74,EMP00229,Yes,2020,4.1
EMP00387,Employee_387,48,Female,Bachelor,Sales,Mid,Hyderabad,950906,2015-12-03,9.1,4,93,EMP00033,No,2018,2.0
EMP00388,Employee_388,53,Male,Bachelor,Engineering,Senior,Hyderabad,1170027,2021-05-03,3.7,4,54,EMP00423,No,2023,4.7
EMP00389,Employee_389,22,Female,Bachelor,Operations,Mid,Delhi,962619,2020-12-16,4.0,3,12,EMP00205,No,2019,4.6
EMP00390,Employee_390,53,Male,Bachelor,Operations,Junior,Chennai,327219,2015-08-20,9.4,3,75,EMP00310,No,2016,3.6
EMP00391,Employee_391,24,Male,Bachelor,IT,Manager,Mumbai,2315606,2011-02-21,13.9,4,93,EMP00414,No,2022,4.5
EMP00392,Employee_392,54,Male,Master,Sales,Junior,Bangalore,511613,2012-01-27,12.9,4,8,EMP00127,No,2018,3.1
EMP00393,Employee_393,22,Female,Master,Sales,Mid,Chennai,634828,2024-03-24,0.8,3,42,EMP00270,No,2023,1.4
EMP00394,Employee_394,45,Female,Master,Operations,Lead,Chennai,2041902,2019-07-02,5.5,3,47,EMP00169,No,2024,4.6
EMP00395,Employee_395,40,Male,PhD,Sales,Mid,Chennai,895856,2016-03-16,8.8,4,48,EMP00467,No,2018,1.5
EMP00396,Employee_396,39,Female,Bachelor,IT,Mid,Bangalore,888967,2010-12-28,14.0,3,38,EMP00292,No,2023,4.3
EMP00397,Employee_397,53,Female,Bachelor,Legal,Senior,Hyderabad,1487720,2010-01-30,14.9,5,3,EMP00451,No,2024,4.7
EMP00398,Employee_398,27,Male,PhD,Sales,Director,Mumbai,3372798,2017-06-25,7.5,3,12,EMP00252,No,2021,2.9
EMP00399,Employee_399,38,Female,Bachelor,Operations,Lead,Delhi,2100855,2012-12-07,12.1,4,80,EMP00236,No,2017,2.3
